Date,Open,High,Low,Close,Volume,Adj Close
20150617 09:17:53.600,5085.4,5085.4,5085.4,5085.4,15448,5085.4
20150617 09:17:54.100,5084.4,5084.4,5084.4,5084.4,15461,5084.4
20150617 09:17:54.600,5084.2,5084.2,5084.2,5084.2,15478,5084.2
20150617 09:17:55.100,5084.6,5084.6,5084.6,5084.6,15488,5084.6
20150617 09:17:55.600,5084.0,5084.0,5084.0,5084.0,15493,5084.0
20150617 09:17:56.100,5083.6,5083.6,5083.6,5083.6,15502,5083.6
20150617 09:17:56.600,5084.8,5084.8,5084.8,5084.8,15515,5084.8
20150617 09:17:57.100,5085.0,5085.0,5085.0,5085.0,15524,5085.0
20150617 09:17:57.600,5085.2,5085.2,5085.2,5085.2,15531,5085.2
20150617 09:17:58.100,5085.0,5085.0,5085.0,5085.0,15546,5085.0
20150617 09:17:58.600,5085.4,5085.4,5085.4,5085.4,15558,5085.4
20150617 09:17:59.100,5085.0,5085.0,5085.0,5085.0,15585,5085.0
20150617 09:17:59.600,5085.4,5085.4,5085.4,5085.4,15609,5085.4
20150617 09:18:00.100,5085.4,5085.4,5085.4,5085.4,15629,5085.4
20150617 09:18:00.600,5086.4,5086.4,5086.4,5086.4,15656,5086.4
20150617 09:18:01.100,5086.6,5086.6,5086.6,5086.6,15675,5086.6
20150617 09:18:01.600,5085.6,5085.6,5085.6,5085.6,15692,5085.6
20150617 09:18:02.100,5085.6,5085.6,5085.6,5085.6,15698,5085.6
20150617 09:18:02.600,5086.2,5086.2,5086.2,5086.2,15711,5086.2
20150617 09:18:03.100,5086.2,5086.2,5086.2,5086.2,15732,5086.2
20150617 09:18:03.600,5085.2,5085.2,5085.2,5085.2,15738,5085.2
20150617 09:18:04.100,5085.2,5085.2,5085.2,5085.2,15757,5085.2
20150617 09:18:04.600,5085.0,5085.0,5085.0,5085.0,15772,5085.0
20150617 09:18:05.100,5084.6,5084.6,5084.6,5084.6,15780,5084.6
20150617 09:18:05.600,5084.2,5084.2,5084.2,5084.2,15798,5084.2
20150617 09:18:06.100,5085.0,5085.0,5085.0,5085.0,15820,5085.0
20150617 09:18:06.600,5084.2,5084.2,5084.2,5084.2,15832,5084.2
20150617 09:18:07.100,5084.4,5084.4,5084.4,5084.4,15844,5084.4
20150617 09:18:07.600,5084.2,5084.2,5084.2,5084.2,15850,5084.2
20150617 09:18:08.100,5084.4,5084.4,5084.4,5084.4,15861,5084.4
20150617 09:18:08.600,5084.4,5084.4,5084.4,5084.4,15874,5084.4
20150617 09:18:09.100,5084.2,5084.2,5084.2,5084.2,15882,5084.2
20150617 09:18:09.600,5083.4,5083.4,5083.4,5083.4,15918,5083.4
20150617 09:18:10.100,5083.4,5083.4,5083.4,5083.4,15948,5083.4
20150617 09:18:10.600,5083.4,5083.4,5083.4,5083.4,15978,5083.4
20150617 09:18:11.100,5083.2,5083.2,5083.2,5083.2,16020,5083.2
20150617 09:18:11.600,5082.4,5082.4,5082.4,5082.4,16039,5082.4
20150617 09:18:12.100,5082.8,5082.8,5082.8,5082.8,16062,5082.8
20150617 09:18:12.600,5082.2,5082.2,5082.2,5082.2,16085,5082.2
20150617 09:18:13.100,5082.2,5082.2,5082.2,5082.2,16106,5082.2
20150617 09:18:13.600,5081.6,5081.6,5081.6,5081.6,16120,5081.6
20150617 09:18:14.100,5081.6,5081.6,5081.6,5081.6,16138,5081.6
20150617 09:18:14.600,5081.8,5081.8,5081.8,5081.8,16159,5081.8
20150617 09:18:15.100,5082.0,5082.0,5082.0,5082.0,16172,5082.0
20150617 09:18:15.600,5082.2,5082.2,5082.2,5082.2,16191,5082.2
20150617 09:18:16.100,5081.8,5081.8,5081.8,5081.8,16211,5081.8
20150617 09:18:16.600,5081.0,5081.0,5081.0,5081.0,16248,5081.0
20150617 09:18:17.100,5080.8,5080.8,5080.8,5080.8,16255,5080.8
20150617 09:18:17.600,5081.0,5081.0,5081.0,5081.0,16280,5081.0
20150617 09:18:18.100,5081.2,5081.2,5081.2,5081.2,16302,5081.2
20150617 09:18:18.600,5081.2,5081.2,5081.2,5081.2,16329,5081.2
20150617 09:18:19.100,5081.4,5081.4,5081.4,5081.4,16338,5081.4
20150617 09:18:19.600,5081.8,5081.8,5081.8,5081.8,16376,5081.8
20150617 09:18:20.100,5082.0,5082.0,5082.0,5082.0,16381,5082.0
20150617 09:18:20.600,5082.2,5082.2,5082.2,5082.2,16405,5082.2
20150617 09:18:21.100,5082.6,5082.6,5082.6,5082.6,16418,5082.6
20150617 09:18:21.600,5082.6,5082.6,5082.6,5082.6,16425,5082.6
20150617 09:18:22.100,5082.4,5082.4,5082.4,5082.4,16432,5082.4
20150617 09:18:22.600,5082.4,5082.4,5082.4,5082.4,16443,5082.4
20150617 09:18:23.100,5081.6,5081.6,5081.6,5081.6,16457,5081.6
20150617 09:18:23.600,5082.0,5082.0,5082.0,5082.0,16470,5082.0
20150617 09:18:24.100,5082.2,5082.2,5082.2,5082.2,16478,5082.2
20150617 09:18:24.600,5082.4,5082.4,5082.4,5082.4,16487,5082.4
20150617 09:18:25.100,5081.8,5081.8,5081.8,5081.8,16491,5081.8
20150617 09:18:25.600,5082.0,5082.0,5082.0,5082.0,16499,5082.0
20150617 09:18:26.100,5082.0,5082.0,5082.0,5082.0,16505,5082.0
20150617 09:18:26.600,5082.2,5082.2,5082.2,5082.2,16510,5082.2
20150617 09:18:27.100,5081.6,5081.6,5081.6,5081.6,16518,5081.6
20150617 09:18:27.600,5081.6,5081.6,5081.6,5081.6,16524,5081.6
20150617 09:18:28.100,5082.2,5082.2,5082.2,5082.2,16530,5082.2
20150617 09:18:28.600,5081.6,5081.6,5081.6,5081.6,16535,5081.6
20150617 09:18:29.100,5082.0,5082.0,5082.0,5082.0,16570,5082.0
20150617 09:18:29.600,5081.0,5081.0,5081.0,5081.0,16576,5081.0
20150617 09:18:30.100,5081.4,5081.4,5081.4,5081.4,16584,5081.4
20150617 09:18:30.600,5081.4,5081.4,5081.4,5081.4,16616,5081.4
20150617 09:18:31.100,5081.6,5081.6,5081.6,5081.6,16628,5081.6
20150617 09:18:31.600,5081.4,5081.4,5081.4,5081.4,16634,5081.4
20150617 09:18:32.100,5080.6,5080.6,5080.6,5080.6,16652,5080.6
20150617 09:18:32.600,5081.2,5081.2,5081.2,5081.2,16667,5081.2
20150617 09:18:33.100,5081.4,5081.4,5081.4,5081.4,16685,5081.4
20150617 09:18:33.600,5081.0,5081.0,5081.0,5081.0,16696,5081.0
20150617 09:18:34.100,5081.4,5081.4,5081.4,5081.4,16723,5081.4
20150617 09:18:34.600,5082.0,5082.0,5082.0,5082.0,16745,5082.0
20150617 09:18:35.100,5081.4,5081.4,5081.4,5081.4,16751,5081.4
20150617 09:18:35.600,5081.4,5081.4,5081.4,5081.4,16770,5081.4
20150617 09:18:36.100,5082.0,5082.0,5082.0,5082.0,16778,5082.0
20150617 09:18:36.600,5082.0,5082.0,5082.0,5082.0,16796,5082.0
20150617 09:18:37.100,5081.4,5081.4,5081.4,5081.4,16808,5081.4
20150617 09:18:37.600,5081.4,5081.4,5081.4,5081.4,16879,5081.4
20150617 09:18:38.100,5081.0,5081.0,5081.0,5081.0,16890,5081.0
20150617 09:18:38.600,5080.8,5080.8,5080.8,5080.8,16943,5080.8
20150617 09:18:39.100,5080.0,5080.0,5080.0,5080.0,16976,5080.0
20150617 09:18:39.600,5079.0,5079.0,5079.0,5079.0,17006,5079.0
20150617 09:18:40.100,5078.8,5078.8,5078.8,5078.8,17037,5078.8
20150617 09:18:40.600,5078.0,5078.0,5078.0,5078.0,17067,5078.0
20150617 09:18:41.100,5078.6,5078.6,5078.6,5078.6,17131,5078.6
20150617 09:18:41.600,5078.6,5078.6,5078.6,5078.6,17165,5078.6
20150617 09:18:42.100,5078.8,5078.8,5078.8,5078.8,17184,5078.8
20150617 09:18:42.600,5079.0,5079.0,5079.0,5079.0,17200,5079.0
20150617 09:18:43.100,5079.6,5079.6,5079.6,5079.6,17218,5079.6
20150617 09:18:43.600,5078.8,5078.8,5078.8,5078.8,17258,5078.8
20150617 09:18:44.100,5079.6,5079.6,5079.6,5079.6,17290,5079.6
20150617 09:18:44.600,5079.2,5079.2,5079.2,5079.2,17331,5079.2
20150617 09:18:45.100,5078.6,5078.6,5078.6,5078.6,17360,5078.6
20150617 09:18:45.600,5079.4,5079.4,5079.4,5079.4,17381,5079.4
20150617 09:18:46.100,5079.6,5079.6,5079.6,5079.6,17388,5079.6
20150617 09:18:46.600,5080.2,5080.2,5080.2,5080.2,17431,5080.2
20150617 09:18:47.100,5078.8,5078.8,5078.8,5078.8,17457,5078.8
20150617 09:18:47.600,5079.0,5079.0,5079.0,5079.0,17465,5079.0
20150617 09:18:48.100,5079.2,5079.2,5079.2,5079.2,17474,5079.2
20150617 09:18:48.600,5079.2,5079.2,5079.2,5079.2,17486,5079.2
20150617 09:18:49.100,5079.2,5079.2,5079.2,5079.2,17511,5079.2
20150617 09:18:49.600,5079.4,5079.4,5079.4,5079.4,17520,5079.4
20150617 09:18:50.100,5079.6,5079.6,5079.6,5079.6,17526,5079.6
20150617 09:18:50.600,5078.6,5078.6,5078.6,5078.6,17545,5078.6
20150617 09:18:51.100,5079.4,5079.4,5079.4,5079.4,17554,5079.4
20150617 09:18:51.600,5079.2,5079.2,5079.2,5079.2,17565,5079.2
20150617 09:18:52.100,5079.6,5079.6,5079.6,5079.6,17579,5079.6
20150617 09:18:52.600,5081.0,5081.0,5081.0,5081.0,17605,5081.0
20150617 09:18:53.100,5080.6,5080.6,5080.6,5080.6,17610,5080.6
20150617 09:18:53.600,5080.0,5080.0,5080.0,5080.0,17621,5080.0
20150617 09:18:54.100,5079.8,5079.8,5079.8,5079.8,17629,5079.8
20150617 09:18:54.600,5079.6,5079.6,5079.6,5079.6,17633,5079.6
20150617 09:18:55.100,5079.6,5079.6,5079.6,5079.6,17652,5079.6
20150617 09:18:55.600,5079.6,5079.6,5079.6,5079.6,17678,5079.6
20150617 09:18:56.100,5080.2,5080.2,5080.2,5080.2,17715,5080.2
20150617 09:18:56.600,5079.8,5079.8,5079.8,5079.8,17726,5079.8
20150617 09:18:57.100,5079.4,5079.4,5079.4,5079.4,17760,5079.4
20150617 09:18:57.600,5079.4,5079.4,5079.4,5079.4,17773,5079.4
20150617 09:18:58.100,5079.6,5079.6,5079.6,5079.6,17786,5079.6
20150617 09:18:58.600,5079.4,5079.4,5079.4,5079.4,17789,5079.4
20150617 09:18:59.100,5079.6,5079.6,5079.6,5079.6,17801,5079.6
20150617 09:18:59.600,5079.8,5079.8,5079.8,5079.8,17813,5079.8
20150617 09:19:00.100,5079.4,5079.4,5079.4,5079.4,17821,5079.4
20150617 09:19:00.600,5079.4,5079.4,5079.4,5079.4,17830,5079.4
20150617 09:19:01.100,5079.0,5079.0,5079.0,5079.0,17842,5079.0
20150617 09:19:01.600,5078.6,5078.6,5078.6,5078.6,17855,5078.6
20150617 09:19:02.100,5078.6,5078.6,5078.6,5078.6,17877,5078.6
20150617 09:19:02.600,5078.8,5078.8,5078.8,5078.8,17886,5078.8
20150617 09:19:03.100,5078.0,5078.0,5078.0,5078.0,17904,5078.0
20150617 09:19:03.600,5078.8,5078.8,5078.8,5078.8,17915,5078.8
20150617 09:19:04.100,5078.8,5078.8,5078.8,5078.8,17967,5078.8
20150617 09:19:04.600,5080.8,5080.8,5080.8,5080.8,18006,5080.8
20150617 09:19:05.100,5080.6,5080.6,5080.6,5080.6,18051,5080.6
20150617 09:19:05.600,5080.0,5080.0,5080.0,5080.0,18068,5080.0
20150617 09:19:06.100,5080.4,5080.4,5080.4,5080.4,18097,5080.4
20150617 09:19:06.600,5078.8,5078.8,5078.8,5078.8,18125,5078.8
20150617 09:19:07.100,5079.8,5079.8,5079.8,5079.8,18138,5079.8
20150617 09:19:07.600,5079.4,5079.4,5079.4,5079.4,18152,5079.4
20150617 09:19:08.100,5080.8,5080.8,5080.8,5080.8,18187,5080.8
20150617 09:19:08.600,5080.0,5080.0,5080.0,5080.0,18206,5080.0
20150617 09:19:09.100,5080.0,5080.0,5080.0,5080.0,18218,5080.0
20150617 09:19:09.600,5079.4,5079.4,5079.4,5079.4,18259,5079.4
20150617 09:19:10.100,5079.6,5079.6,5079.6,5079.6,18281,5079.6
20150617 09:19:10.600,5079.8,5079.8,5079.8,5079.8,18286,5079.8
20150617 09:19:11.100,5079.8,5079.8,5079.8,5079.8,18306,5079.8
20150617 09:19:11.600,5079.6,5079.6,5079.6,5079.6,18315,5079.6
20150617 09:19:12.100,5079.4,5079.4,5079.4,5079.4,18321,5079.4
20150617 09:19:12.600,5080.0,5080.0,5080.0,5080.0,18331,5080.0
20150617 09:19:13.100,5080.2,5080.2,5080.2,5080.2,18351,5080.2
20150617 09:19:13.600,5079.6,5079.6,5079.6,5079.6,18361,5079.6
20150617 09:19:14.100,5080.0,5080.0,5080.0,5080.0,18367,5080.0
20150617 09:19:14.600,5080.2,5080.2,5080.2,5080.2,18378,5080.2
20150617 09:19:15.100,5080.2,5080.2,5080.2,5080.2,18390,5080.2
20150617 09:19:15.600,5080.2,5080.2,5080.2,5080.2,18395,5080.2
20150617 09:19:16.100,5079.8,5079.8,5079.8,5079.8,18405,5079.8
20150617 09:19:16.600,5079.8,5079.8,5079.8,5079.8,18431,5079.8
20150617 09:19:17.100,5079.6,5079.6,5079.6,5079.6,18443,5079.6
20150617 09:19:17.600,5079.4,5079.4,5079.4,5079.4,18451,5079.4
20150617 09:19:18.100,5079.2,5079.2,5079.2,5079.2,18469,5079.2
20150617 09:19:18.600,5078.0,5078.0,5078.0,5078.0,18498,5078.0
20150617 09:19:19.100,5077.2,5077.2,5077.2,5077.2,18537,5077.2
20150617 09:19:19.600,5078.0,5078.0,5078.0,5078.0,18554,5078.0
20150617 09:19:20.100,5078.0,5078.0,5078.0,5078.0,18577,5078.0
20150617 09:19:20.600,5078.0,5078.0,5078.0,5078.0,18597,5078.0
20150617 09:19:21.100,5078.0,5078.0,5078.0,5078.0,18608,5078.0
20150617 09:19:21.600,5077.8,5077.8,5077.8,5077.8,18628,5077.8
20150617 09:19:22.100,5078.6,5078.6,5078.6,5078.6,18642,5078.6
20150617 09:19:22.600,5077.2,5077.2,5077.2,5077.2,18667,5077.2
20150617 09:19:23.100,5077.2,5077.2,5077.2,5077.2,18679,5077.2
20150617 09:19:23.600,5078.2,5078.2,5078.2,5078.2,18690,5078.2
20150617 09:19:24.100,5078.0,5078.0,5078.0,5078.0,18707,5078.0
20150617 09:19:24.600,5077.8,5077.8,5077.8,5077.8,18718,5077.8
20150617 09:19:25.100,5077.8,5077.8,5077.8,5077.8,18722,5077.8
20150617 09:19:25.600,5078.6,5078.6,5078.6,5078.6,18731,5078.6
20150617 09:19:26.100,5078.0,5078.0,5078.0,5078.0,18756,5078.0
20150617 09:19:26.600,5077.6,5077.6,5077.6,5077.6,18767,5077.6
20150617 09:19:27.100,5077.6,5077.6,5077.6,5077.6,18789,5077.6
20150617 09:19:27.600,5077.2,5077.2,5077.2,5077.2,18807,5077.2
20150617 09:19:28.100,5076.8,5076.8,5076.8,5076.8,18816,5076.8
20150617 09:19:28.600,5075.8,5075.8,5075.8,5075.8,18896,5075.8
20150617 09:19:29.100,5075.8,5075.8,5075.8,5075.8,18943,5075.8
20150617 09:19:29.600,5075.0,5075.0,5075.0,5075.0,18966,5075.0
20150617 09:19:30.100,5075.0,5075.0,5075.0,5075.0,19042,5075.0
20150617 09:19:30.600,5073.8,5073.8,5073.8,5073.8,19084,5073.8
20150617 09:19:31.100,5073.8,5073.8,5073.8,5073.8,19153,5073.8
20150617 09:19:31.600,5073.2,5073.2,5073.2,5073.2,19191,5073.2
20150617 09:19:32.100,5073.0,5073.0,5073.0,5073.0,19263,5073.0
20150617 09:19:32.600,5073.4,5073.4,5073.4,5073.4,19353,5073.4
20150617 09:19:33.100,5073.4,5073.4,5073.4,5073.4,19411,5073.4
20150617 09:19:33.600,5074.2,5074.2,5074.2,5074.2,19456,5074.2
20150617 09:19:34.100,5074.6,5074.6,5074.6,5074.6,19484,5074.6
20150617 09:19:34.600,5074.4,5074.4,5074.4,5074.4,19509,5074.4
20150617 09:19:35.100,5074.4,5074.4,5074.4,5074.4,19539,5074.4
20150617 09:19:35.600,5074.0,5074.0,5074.0,5074.0,19567,5074.0
20150617 09:19:36.100,5074.6,5074.6,5074.6,5074.6,19617,5074.6
20150617 09:19:36.600,5074.4,5074.4,5074.4,5074.4,19625,5074.4
20150617 09:19:37.100,5075.0,5075.0,5075.0,5075.0,19643,5075.0
20150617 09:19:37.600,5074.6,5074.6,5074.6,5074.6,19665,5074.6
20150617 09:19:38.100,5075.4,5075.4,5075.4,5075.4,19683,5075.4
20150617 09:19:38.600,5076.0,5076.0,5076.0,5076.0,19712,5076.0
20150617 09:19:39.100,5076.0,5076.0,5076.0,5076.0,19727,5076.0
20150617 09:19:39.600,5075.8,5075.8,5075.8,5075.8,19739,5075.8
20150617 09:19:40.100,5075.8,5075.8,5075.8,5075.8,19752,5075.8
20150617 09:19:40.600,5075.8,5075.8,5075.8,5075.8,19770,5075.8
20150617 09:19:41.100,5075.6,5075.6,5075.6,5075.6,19786,5075.6
20150617 09:19:41.600,5075.4,5075.4,5075.4,5075.4,19810,5075.4
20150617 09:19:42.100,5075.0,5075.0,5075.0,5075.0,19822,5075.0
20150617 09:19:42.600,5075.0,5075.0,5075.0,5075.0,19827,5075.0
20150617 09:19:43.100,5075.2,5075.2,5075.2,5075.2,19839,5075.2
20150617 09:19:43.600,5073.4,5073.4,5073.4,5073.4,19949,5073.4
20150617 09:19:44.100,5073.8,5073.8,5073.8,5073.8,19988,5073.8
20150617 09:19:44.600,5073.0,5073.0,5073.0,5073.0,20001,5073.0
20150617 09:19:45.100,5073.4,5073.4,5073.4,5073.4,20017,5073.4
20150617 09:19:45.600,5073.8,5073.8,5073.8,5073.8,20035,5073.8
20150617 09:19:46.100,5073.4,5073.4,5073.4,5073.4,20044,5073.4
20150617 09:19:46.600,5073.6,5073.6,5073.6,5073.6,20059,5073.6
20150617 09:19:47.100,5073.6,5073.6,5073.6,5073.6,20071,5073.6
20150617 09:19:47.600,5073.8,5073.8,5073.8,5073.8,20091,5073.8
20150617 09:19:48.100,5073.4,5073.4,5073.4,5073.4,20105,5073.4
20150617 09:19:48.600,5074.2,5074.2,5074.2,5074.2,20134,5074.2
20150617 09:19:49.100,5074.4,5074.4,5074.4,5074.4,20178,5074.4
20150617 09:19:49.600,5073.2,5073.2,5073.2,5073.2,20190,5073.2
20150617 09:19:50.100,5073.6,5073.6,5073.6,5073.6,20210,5073.6
20150617 09:19:50.600,5072.6,5072.6,5072.6,5072.6,20243,5072.6
20150617 09:19:51.100,5073.6,5073.6,5073.6,5073.6,20265,5073.6
20150617 09:19:51.600,5073.2,5073.2,5073.2,5073.2,20284,5073.2
20150617 09:19:52.100,5073.6,5073.6,5073.6,5073.6,20299,5073.6
20150617 09:19:52.600,5073.0,5073.0,5073.0,5073.0,20316,5073.0
20150617 09:19:53.100,5073.6,5073.6,5073.6,5073.6,20327,5073.6
20150617 09:19:53.600,5073.6,5073.6,5073.6,5073.6,20344,5073.6
20150617 09:19:54.100,5073.0,5073.0,5073.0,5073.0,20351,5073.0
20150617 09:19:54.600,5073.0,5073.0,5073.0,5073.0,20370,5073.0
20150617 09:19:55.100,5073.8,5073.8,5073.8,5073.8,20390,5073.8
20150617 09:19:55.600,5074.2,5074.2,5074.2,5074.2,20405,5074.2
20150617 09:19:56.100,5074.2,5074.2,5074.2,5074.2,20414,5074.2
20150617 09:19:56.600,5073.8,5073.8,5073.8,5073.8,20419,5073.8
20150617 09:19:57.100,5073.8,5073.8,5073.8,5073.8,20438,5073.8
20150617 09:19:57.600,5074.4,5074.4,5074.4,5074.4,20453,5074.4
20150617 09:19:58.100,5074.6,5074.6,5074.6,5074.6,20462,5074.6
20150617 09:19:58.600,5075.0,5075.0,5075.0,5075.0,20491,5075.0
20150617 09:19:59.100,5075.0,5075.0,5075.0,5075.0,20509,5075.0
20150617 09:19:59.600,5074.4,5074.4,5074.4,5074.4,20545,5074.4
20150617 09:20:00.100,5075.2,5075.2,5075.2,5075.2,20580,5075.2
20150617 09:20:00.600,5076.6,5076.6,5076.6,5076.6,20621,5076.6
20150617 09:20:01.100,5076.0,5076.0,5076.0,5076.0,20639,5076.0
20150617 09:20:01.600,5076.4,5076.4,5076.4,5076.4,20654,5076.4
20150617 09:20:02.100,5075.8,5075.8,5075.8,5075.8,20682,5075.8
20150617 09:20:02.600,5075.8,5075.8,5075.8,5075.8,20695,5075.8
20150617 09:20:03.100,5075.8,5075.8,5075.8,5075.8,20710,5075.8
20150617 09:20:03.600,5076.0,5076.0,5076.0,5076.0,20737,5076.0
20150617 09:20:04.100,5076.6,5076.6,5076.6,5076.6,20748,5076.6
20150617 09:20:04.600,5076.6,5076.6,5076.6,5076.6,20760,5076.6
20150617 09:20:05.100,5077.6,5077.6,5077.6,5077.6,20771,5077.6
20150617 09:20:05.600,5077.6,5077.6,5077.6,5077.6,20798,5077.6
20150617 09:20:06.100,5077.2,5077.2,5077.2,5077.2,20814,5077.2
20150617 09:20:06.600,5077.2,5077.2,5077.2,5077.2,20827,5077.2
20150617 09:20:07.100,5077.6,5077.6,5077.6,5077.6,20850,5077.6
20150617 09:20:07.600,5078.2,5078.2,5078.2,5078.2,20869,5078.2
20150617 09:20:08.100,5078.6,5078.6,5078.6,5078.6,20880,5078.6
20150617 09:20:08.600,5079.0,5079.0,5079.0,5079.0,20920,5079.0
20150617 09:20:09.100,5078.0,5078.0,5078.0,5078.0,20996,5078.0
20150617 09:20:09.600,5079.0,5079.0,5079.0,5079.0,21049,5079.0
20150617 09:20:10.100,5079.4,5079.4,5079.4,5079.4,21063,5079.4
20150617 09:20:10.600,5078.6,5078.6,5078.6,5078.6,21082,5078.6
20150617 09:20:11.100,5079.4,5079.4,5079.4,5079.4,21090,5079.4
20150617 09:20:11.600,5079.4,5079.4,5079.4,5079.4,21107,5079.4
20150617 09:20:12.100,5079.2,5079.2,5079.2,5079.2,21119,5079.2
20150617 09:20:12.600,5079.6,5079.6,5079.6,5079.6,21131,5079.6
20150617 09:20:13.100,5079.6,5079.6,5079.6,5079.6,21140,5079.6
20150617 09:20:13.600,5079.6,5079.6,5079.6,5079.6,21151,5079.6
20150617 09:20:14.100,5079.6,5079.6,5079.6,5079.6,21221,5079.6
20150617 09:20:14.600,5079.4,5079.4,5079.4,5079.4,21232,5079.4
20150617 09:20:15.100,5079.4,5079.4,5079.4,5079.4,21279,5079.4
20150617 09:20:15.600,5080.2,5080.2,5080.2,5080.2,21302,5080.2
20150617 09:20:16.100,5079.8,5079.8,5079.8,5079.8,21323,5079.8
20150617 09:20:16.600,5079.4,5079.4,5079.4,5079.4,21338,5079.4
20150617 09:20:17.100,5079.4,5079.4,5079.4,5079.4,21364,5079.4
20150617 09:20:17.600,5079.0,5079.0,5079.0,5079.0,21378,5079.0
20150617 09:20:18.100,5079.4,5079.4,5079.4,5079.4,21398,5079.4
20150617 09:20:18.600,5079.0,5079.0,5079.0,5079.0,21409,5079.0
20150617 09:20:19.100,5079.0,5079.0,5079.0,5079.0,21415,5079.0
20150617 09:20:19.600,5078.6,5078.6,5078.6,5078.6,21424,5078.6
20150617 09:20:20.100,5078.6,5078.6,5078.6,5078.6,21451,5078.6
20150617 09:20:20.600,5077.6,5077.6,5077.6,5077.6,21475,5077.6
20150617 09:20:21.100,5078.2,5078.2,5078.2,5078.2,21478,5078.2
20150617 09:20:21.600,5078.2,5078.2,5078.2,5078.2,21495,5078.2
20150617 09:20:22.100,5077.4,5077.4,5077.4,5077.4,21514,5077.4
20150617 09:20:22.600,5077.4,5077.4,5077.4,5077.4,21521,5077.4
20150617 09:20:23.100,5077.4,5077.4,5077.4,5077.4,21525,5077.4
20150617 09:20:23.600,5078.0,5078.0,5078.0,5078.0,21556,5078.0
20150617 09:20:24.100,5077.4,5077.4,5077.4,5077.4,21561,5077.4
20150617 09:20:24.600,5077.0,5077.0,5077.0,5077.0,21586,5077.0
20150617 09:20:25.100,5077.2,5077.2,5077.2,5077.2,21594,5077.2
20150617 09:20:25.600,5077.2,5077.2,5077.2,5077.2,21613,5077.2
20150617 09:20:26.100,5077.2,5077.2,5077.2,5077.2,21635,5077.2
20150617 09:20:26.600,5076.8,5076.8,5076.8,5076.8,21638,5076.8
20150617 09:20:27.100,5076.4,5076.4,5076.4,5076.4,21644,5076.4
20150617 09:20:27.600,5075.6,5075.6,5075.6,5075.6,21667,5075.6
20150617 09:20:28.100,5075.2,5075.2,5075.2,5075.2,21683,5075.2
20150617 09:20:28.600,5075.6,5075.6,5075.6,5075.6,21689,5075.6
20150617 09:20:29.100,5075.6,5075.6,5075.6,5075.6,21713,5075.6
20150617 09:20:29.600,5075.2,5075.2,5075.2,5075.2,21718,5075.2
20150617 09:20:30.100,5075.0,5075.0,5075.0,5075.0,21733,5075.0
20150617 09:20:30.600,5075.6,5075.6,5075.6,5075.6,21760,5075.6
20150617 09:20:31.100,5076.6,5076.6,5076.6,5076.6,21788,5076.6
20150617 09:20:31.600,5076.8,5076.8,5076.8,5076.8,21797,5076.8
20150617 09:20:32.100,5077.0,5077.0,5077.0,5077.0,21803,5077.0
20150617 09:20:32.600,5076.8,5076.8,5076.8,5076.8,21820,5076.8
20150617 09:20:33.100,5077.2,5077.2,5077.2,5077.2,21834,5077.2
20150617 09:20:33.600,5077.2,5077.2,5077.2,5077.2,21842,5077.2
20150617 09:20:34.100,5077.2,5077.2,5077.2,5077.2,21845,5077.2
20150617 09:20:34.600,5077.4,5077.4,5077.4,5077.4,21867,5077.4
20150617 09:20:35.100,5077.0,5077.0,5077.0,5077.0,21877,5077.0
20150617 09:20:35.600,5076.8,5076.8,5076.8,5076.8,21885,5076.8
20150617 09:20:36.100,5076.8,5076.8,5076.8,5076.8,21900,5076.8
20150617 09:20:36.600,5077.4,5077.4,5077.4,5077.4,21918,5077.4
20150617 09:20:37.100,5077.4,5077.4,5077.4,5077.4,21927,5077.4
20150617 09:20:37.600,5077.6,5077.6,5077.6,5077.6,21934,5077.6
20150617 09:20:38.100,5077.4,5077.4,5077.4,5077.4,21937,5077.4
20150617 09:20:38.600,5076.8,5076.8,5076.8,5076.8,21952,5076.8
20150617 09:20:39.100,5076.6,5076.6,5076.6,5076.6,21960,5076.6
20150617 09:20:39.600,5077.0,5077.0,5077.0,5077.0,21969,5077.0
20150617 09:20:40.100,5077.6,5077.6,5077.6,5077.6,21977,5077.6
20150617 09:20:40.600,5077.6,5077.6,5077.6,5077.6,21979,5077.6
20150617 09:20:41.100,5077.0,5077.0,5077.0,5077.0,21990,5077.0
20150617 09:20:41.600,5077.2,5077.2,5077.2,5077.2,22016,5077.2
20150617 09:20:42.100,5077.0,5077.0,5077.0,5077.0,22024,5077.0
20150617 09:20:42.600,5077.4,5077.4,5077.4,5077.4,22030,5077.4
20150617 09:20:43.100,5077.0,5077.0,5077.0,5077.0,22042,5077.0
20150617 09:20:43.600,5077.4,5077.4,5077.4,5077.4,22047,5077.4
20150617 09:20:44.100,5077.6,5077.6,5077.6,5077.6,22056,5077.6
20150617 09:20:44.600,5077.8,5077.8,5077.8,5077.8,22077,5077.8
20150617 09:20:45.100,5078.4,5078.4,5078.4,5078.4,22083,5078.4
20150617 09:20:45.600,5078.4,5078.4,5078.4,5078.4,22093,5078.4
20150617 09:20:46.100,5078.4,5078.4,5078.4,5078.4,22112,5078.4
20150617 09:20:46.600,5078.4,5078.4,5078.4,5078.4,22126,5078.4
20150617 09:20:47.100,5078.8,5078.8,5078.8,5078.8,22133,5078.8
20150617 09:20:47.600,5078.6,5078.6,5078.6,5078.6,22140,5078.6
